0000100010100 //data 428: 17.25
0000100100100 //data 429: 18.25
0000100101011 //data 430: 18.6875
0000100111010 //data 431: 19.625
0000101011001 //data 432: 21.5625
0000101100010 //data 433: 22.125
0000101101001 //data 434: 22.5625
0000100100100 //data 435: 18.25
0000011110101 //data 436: 15.3125
0000101010111 //data 437: 21.4375
0000111000000 //data 438: 28.0
0000110110110 //data 439: 27.375
0000101000100 //data 440: 20.25
0000101100001 //data 441: 22.0625
0000110100010 //data 442: 26.125
0000110101111 //data 443: 26.9375
0000110101011 //data 444: 26.6875
0000110011100 //data 445: 25.75
0000110011110 //data 446: 25.875
0000110011101 //data 447: 25.8125
0000101101011 //data 448: 22.6875
0000101010110 //data 449: 21.375
0000101000000 //data 450: 20.0
0000100101111 //data 451: 18.9375
0000100111011 //data 452: 19.6875
0000101001101 //data 453: 20.8125
0000100001100 //data 454: 16.75
0000011001101 //data 455: 12.8125
0000001101110 //data 456: 6.875
0000010011001 //data 457: 9.5625
0001001101011 //data 458: 38.6875
0010000010011 //data 459: 65.1875
0010010000000 //data 460: 72.0
0010100110100 //data 461: 83.25
0010110100010 //data 462: 90.125
0010111100100 //data 463: 94.25
0010111100010 //data 464: 94.125
0010111011001 //data 465: 93.5625
0010111010101 //data 466: 93.3125
0010111000111 //data 467: 92.4375
0010110110110 //data 468: 91.375
0010110100001 //data 469: 90.0625
0010110010000 //data 470: 89.0
0010101111110 //data 471: 87.875
0010101100110 //data 472: 86.375
0010101010111 //data 473: 85.4375
0010101000000 //data 474: 84.0
0010100100011 //data 475: 82.1875
0010100000011 //data 476: 80.1875
0010011010011 //data 477: 77.1875
0010010110001 //data 478: 75.0625
0010010010100 //data 479: 73.25
0010001110001 //data 480: 71.0625
0010001100101 //data 481: 70.3125
0010000111111 //data 482: 67.9375
0010000101110 //data 483: 66.875
0001111101100 //data 484: 62.75
0001101110001 //data 485: 55.0625
0001100100100 //data 486: 50.25
0001000100000 //data 487: 34.0
0000101011011 //data 488: 21.6875
0000100100001 //data 489: 18.0625
0000011110111 //data 490: 15.4375
0000100010100 //data 491: 17.25
0000100011101 //data 492: 17.8125
0000100100011 //data 493: 18.1875
0000100101001 //data 494: 18.5625
0000101000010 //data 495: 20.125
0000101001001 //data 496: 20.5625
0000101010000 //data 497: 21.0
0000100001110 //data 498: 16.875
0000100011111 //data 499: 17.9375
0001100110001 //data 500: 51.0625
0010000010001 //data 501: 65.0625
0001101110100 //data 502: 55.25
0001100110001 //data 503: 51.0625
0001011001010 //data 504: 44.625
0000111011011 //data 505: 29.6875
0000110000111 //data 506: 24.4375
0000110101000 //data 507: 26.5
0000110111100 //data 508: 27.75
0000110100110 //data 509: 26.375
0000110000100 //data 510: 24.25
0000110100011 //data 511: 26.1875
0000100011010 //data 512: 17.625
0000100011110 //data 513: 17.875
0000100011010 //data 514: 17.625
0000100100101 //data 515: 18.3125
0000100111100 //data 516: 19.75
0000100010110 //data 517: 17.375
0000010101100 //data 518: 10.75
0000001111110 //data 519: 7.875
0000111000000 //data 520: 28.0
0010001011001 //data 521: 69.5625
0010100111010 //data 522: 83.625
0010101100010 //data 523: 86.125
0011000000100 //data 524: 96.25
0011000000110 //data 525: 96.375
0010111110010 //data 526: 95.125
0010111100110 //data 527: 94.375
0010111101100 //data 528: 94.75
0010111011011 //data 529: 93.6875
0010111010101 //data 530: 93.3125
0010111001001 //data 531: 92.5625
0010110101111 //data 532: 90.9375
0010110100111 //data 533: 90.4375
0010110001111 //data 534: 88.9375
0010101110001 //data 535: 87.0625
0010101100100 //data 536: 86.25
0010101001111 //data 537: 84.9375
0010100111000 //data 538: 83.5
0010100100000 //data 539: 82.0
0010011111111 //data 540: 79.9375
0010011010011 //data 541: 77.1875
0010010110000 //data 542: 75.0
0010010001101 //data 543: 72.8125
0010001111000 //data 544: 71.5
0010001010110 //data 545: 69.375
0010001000000 //data 546: 68.0
0010000110110 //data 547: 67.375
0010000100000 //data 548: 66.0
0010000001010 //data 549: 64.625
0001110101100 //data 550: 58.75
0001100011100 //data 551: 49.75
0001001011001 //data 552: 37.5625
0000101110011 //data 553: 23.1875
0000100011010 //data 554: 17.625
0000100000000 //data 555: 16.0
0000100100011 //data 556: 18.1875
0000100101010 //data 557: 18.625
0000100111110 //data 558: 19.875
0000101000101 //data 559: 20.3125
0000101010101 //data 560: 21.3125
0000101001101 //data 561: 20.8125
0000101000010 //data 562: 20.125
0010000111000 //data 563: 67.5
0010100100011 //data 564: 82.1875
0001111011000 //data 565: 61.5
0001111000000 //data 566: 60.0
0001100010001 //data 567: 49.0625
0001001110100 //data 568: 39.25
0001000111000 //data 569: 35.5
0000110101000 //data 570: 26.5
0000101111000 //data 571: 23.5
0000101111011 //data 572: 23.6875
0000110010011 //data 573: 25.1875
0000110000000 //data 574: 24.0
0000101010111 //data 575: 21.4375
0000100000100 //data 576: 16.25
0000100010101 //data 577: 17.3125
0000100011111 //data 578: 17.9375
0000100101101 //data 579: 18.8125
0000101010000 //data 580: 21.0
0000110100101 //data 581: 26.3125
0001011011000 //data 582: 45.5
0010010010010 //data 583: 73.125
0010110110011 //data 584: 91.1875
0010110101011 //data 585: 90.6875
0011000101000 //data 586: 98.5
0011001101111 //data 587: 102.9375
0011000011110 //data 588: 97.875
0010111100110 //data 589: 94.375
0010111110000 //data 590: 95.0
0010111110101 //data 591: 95.3125
0010111101001 //data 592: 94.5625
0010111100000 //data 593: 94.0
0010111010111 //data 594: 93.4375
0010111000111 //data 595: 92.4375
0010110110011 //data 596: 91.1875
0010110011011 //data 597: 89.6875
0010110000111 //data 598: 88.4375
0010101101011 //data 599: 86.6875
0010101011010 //data 600: 85.625
0010101001010 //data 601: 84.625
0010100110101 //data 602: 83.3125
0010100011110 //data 603: 81.875
0010011110010 //data 604: 79.125
0010011001110 //data 605: 76.875
0010010101000 //data 606: 74.5
0010010001000 //data 607: 72.5
0010001101100 //data 608: 70.75
0010001011010 //data 609: 69.625
0010001000001 //data 610: 68.0625
0010000110100 //data 611: 67.25
0010000101000 //data 612: 66.5
0010000010011 //data 613: 65.1875
0001111101000 //data 614: 62.5
0001110101000 //data 615: 58.5
0001011111110 //data 616: 47.875
0001000100010 //data 617: 34.125
0000101101110 //data 618: 22.875
0000100001110 //data 619: 16.875
0000100011111 //data 620: 17.9375
0000100111001 //data 621: 19.5625
0000101000000 //data 622: 20.0
0000101011000 //data 623: 21.5
0000101110011 //data 624: 23.1875
0000110000000 //data 625: 24.0
0001011010000 //data 626: 45.0
0010110011110 //data 627: 89.875
0001110111101 //data 628: 59.8125
0001100101111 //data 629: 50.9375
